data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2023-12-03,S001-P0014,Groceries,113,331,61.22,72.255,150.37809482644226
2023-12-04,S001-P0014,Groceries,5,203,47.92,72.255,121.58251907792047
2023-12-05,S001-P0014,Groceries,85,199,66.32,72.255,121.49235038789249
2023-12-06,S001-P0014,Groceries,78,510,68.01,72.255,132.28519870765282
2023-12-07,S001-P0014,Groceries,59,446,57.21,72.255,121.25704043948417
2023-12-08,S001-P0014,Groceries,140,384,83.03,72.255,121.1667853938041
2023-12-09,S001-P0014,Groceries,123,262,59.08,72.255,139.87671115325702
2023-12-10,S001-P0014,Groceries,196,171,86.33,72.255,139.92832205926868
2023-12-11,S001-P0014,Groceries,91,475,56.24,72.255,140.09382991698786
2023-12-12,S001-P0014,Groceries,73,417,60.05,72.255,161.19765087467817
2023-12-13,S001-P0014,Groceries,139,956,78.55,72.255,132.28235424050573
2023-12-14,S001-P0014,Groceries,186,806,79.88,72.255,160.9582780843932
2023-12-15,S001-P0014,Groceries,100,593,69.52,72.255,110.8713774161825
2023-12-16,S001-P0014,Groceries,140,522,74.7,72.255,150.101441236878
2023-12-17,S001-P0014,Groceries,104,425,70.29,72.255,121.57179426021246
2023-12-18,S001-P0014,Groceries,115,336,76.91,72.255,121.57075949719055
2023-12-19,S001-P0014,Groceries,148,202,80.71,72.255,132.43890004507153
2023-12-20,S001-P0014,Groceries,133,97,85.43,72.255,110.84996101223621
2023-12-21,S001-P0014,Groceries,175,395,77.63,72.255,160.93925959319586
2023-12-22,S001-P0014,Groceries,75,265,64.04,72.255,132.1560586282967
2023-12-23,S001-P0014,Groceries,133,214,73.12,72.255,139.68023997486912
2023-12-24,S001-P0014,Groceries,120,675,74.08,72.255,161.19805973768928
2023-12-25,S001-P0014,Groceries,77,533,67.76,72.255,111.09074599139285
2023-12-26,S001-P0014,Groceries,109,452,75.56,72.255,111.0493934925291
2023-12-27,S001-P0014,Groceries,45,368,54.11,72.255,67.46264547876828
2023-12-28,S001-P0014,Groceries,73,317,66.93,72.255,88.64171251649444
2023-12-29,S001-P0014,Groceries,127,248,79.78,72.255,88.65515907191057
2023-12-30,S001-P0014,Groceries,75,98,63.86,72.255,67.43364990683824
2023-12-31,S001-P0014,Groceries,78,35,67.93,72.255,77.93234460447181
2024-01-01,S001-P0014,Groceries,53,334,55.75,72.255,107.20388289841407
2024-01-02,S001-P0014,Groceries,104,290,78.28,72.255,78.30712732337985
2024-01-03,S001-P0014,Groceries,78,226,68.03,72.255,78.12965033581132
2024-01-04,S001-P0014,Groceries,39,173,55.71,72.255,67.65773006870069
2024-01-05,S001-P0014,Groceries,111,506,60.03,72.255,117.9380669683239
2024-01-06,S001-P0014,Groceries,65,421,61.53,72.255,78.259394201465
2024-01-07,S001-P0014,Groceries,109,345,71.76,72.255,67.95982450982646
2024-01-08,S001-P0014,Groceries,98,247,72.92,72.255,78.40603605179913
2024-01-09,S001-P0014,Groceries,108,176,56.45,72.255,140.28223441182635
2024-01-10,S001-P0014,Groceries,134,415,73.44,72.255,111.24954084903149
2024-01-11,S001-P0014,Groceries,55,287,62.47,72.255,111.00951836136869
2024-01-12,S001-P0014,Groceries,171,240,81.38,72.255,121.52715456392956
2024-01-13,S001-P0014,Groceries,91,410,71.28,72.255,132.5700651993814
2024-01-14,S001-P0014,Groceries,119,313,77.97,72.255,111.3064258689866
2024-01-15,S001-P0014,Groceries,105,650,70.53,72.255,121.86062666516715
2024-01-16,S001-P0014,Groceries,76,533,56.99,72.255,140.1594059141471
2024-01-17,S001-P0014,Groceries,52,452,61.86,72.255,121.46840397066885
2024-01-18,S001-P0014,Groceries,169,398,70.92,72.255,161.26190552304666
2024-01-19,S001-P0014,Groceries,109,287,59.56,72.255,139.90952476003199
2024-01-20,S001-P0014,Groceries,186,219,74.22,72.255,161.40387094080518
2024-01-21,S001-P0014,Groceries,128,612,60.03,72.255,150.59168919238257
2024-01-22,S001-P0014,Groceries,193,524,86.07,72.255,161.43431996416206
2024-01-23,S001-P0014,Groceries,86,362,73.71,72.255,111.17203052863863
2024-01-24,S001-P0014,Groceries,172,290,86.18,72.255,121.44264641353539
2024-01-25,S001-P0014,Groceries,67,693,58.86,72.255,132.3263993200127
2024-01-26,S001-P0014,Groceries,116,636,77.16,72.255,121.2610721472704
2024-01-27,S001-P0014,Groceries,178,518,73.74,72.255,139.9035423401441
2024-01-28,S001-P0014,Groceries,59,342,63.59,72.255,121.59706913730498
2024-01-29,S001-P0014,Groceries,77,287,64.29,72.255,121.69532816465075
2024-01-30,S001-P0014,Groceries,86,660,69.99,72.255,111.08296350795538
2023-10-03,S001-P0015,Toys,129,143,16.93,14.895,90.01204083922423
2023-10-04,S001-P0015,Toys,100,153,15.5,14.895,89.85703562789439
2023-10-05,S001-P0015,Toys,87,156,15.62,14.895,79.29804146400319
2023-10-06,S001-P0015,Toys,104,101,14.91,14.895,118.47423332718444
2023-10-07,S001-P0015,Toys,76,117,14.25,14.895,64.80484322897385
2023-10-08,S001-P0015,Toys,9,156,8.59,14.895,75.50909099198276
2023-10-09,S001-P0015,Toys,87,149,14.8,14.895,75.41567737939619
2023-10-10,S001-P0015,Toys,61,173,12.84,14.895,36.28668357656659
2023-10-11,S001-P0015,Toys,41,107,11.86,14.895,57.45635981547072
2023-10-12,S001-P0015,Toys,29,69,11.28,14.895,36.02372019491351
2023-10-13,S001-P0015,Toys,39,100,13.74,14.895,35.91237182632247
2023-10-14,S001-P0015,Toys,27,117,11.76,14.895,36.215843377521765
2023-10-15,S001-P0015,Toys,39,87,11.01,14.895,65.18976455010878
2023-10-16,S001-P0015,Toys,9,96,12.05,14.895,36.35146883311997
2023-10-17,S001-P0015,Toys,67,88,14.56,14.895,57.5991929526091
2023-10-18,S001-P0015,Toys,29,107,12.55,14.895,36.11636325597944
2023-10-19,S001-P0015,Toys,29,76,12.51,14.895,57.33383021329411
2023-10-20,S001-P0015,Toys,33,106,11.49,14.895,57.475484068082125
2023-10-21,S001-P0015,Toys,4,72,11.79,14.895,57.5234426275678
2023-10-22,S001-P0015,Toys,17,68,8.93,14.895,75.69822944528315
2023-10-23,S001-P0015,Toys,26,107,11.77,14.895,46.85861076054733
2023-10-24,S001-P0015,Toys,37,84,9.71,14.895,65.28941677591996
2023-10-25,S001-P0015,Toys,38,105,12.34,14.895,90.14168763401685
2023-10-26,S001-P0015,Toys,119,74,13.69,14.895,118.88552830322968
2023-10-27,S001-P0015,Toys,66,139,13.07,14.895,101.02500004989345
2023-10-28,S001-P0015,Toys,195,79,18.22,14.895,129.9249426931721
2023-10-29,S001-P0015,Toys,102,170,16.46,14.895,101.29890410882773
2023-10-30,S001-P0015,Toys,141,53,18.53,14.895,79.98556123299856
2023-10-31,S001-P0015,Toys,38,132,13.01,14.895,79.90475380611441
2023-11-01,S001-P0015,Toys,59,99,12.01,14.895,108.55948688025234
2023-11-02,S001-P0015,Toys,72,114,12.48,14.895,129.8288259243162
2023-11-03,S001-P0015,Toys,33,106,12.1,14.895,79.67868889621397
2023-11-04,S001-P0015,Toys,112,71,15.29,14.895,79.85322429709049
2023-11-05,S001-P0015,Toys,92,101,15.11,14.895,79.96930762257779
2023-11-06,S001-P0015,Toys,89,109,14.94,14.895,80.03481258149681
2023-11-07,S001-P0015,Toys,143,138,19.65,14.895,79.89749205159434
2023-11-08,S001-P0015,Toys,159,143,18.52,14.895,101.15109298217769
2023-11-09,S001-P0015,Toys,94,129,16.01,14.895,79.65771953094773
2023-11-10,S001-P0015,Toys,77,146,15.9,14.895,79.68494728864145
2023-11-11,S001-P0015,Toys,129,95,14.11,14.895,108.80089208482576
2023-11-12,S001-P0015,Toys,104,123,16.56,14.895,80.0069347085446
2023-11-13,S001-P0015,Toys,66,119,15.29,14.895,90.4339579963104
2023-11-14,S001-P0015,Toys,126,140,16.85,14.895,80.04121779599966
2023-11-15,S001-P0015,Toys,84,157,14.68,14.895,79.84273789441006
2023-11-16,S001-P0015,Toys,107,74,15.87,14.895,90.12621788906262
2023-11-17,S001-P0015,Toys,64,96,15.19,14.895,79.69857611836221
2023-11-18,S001-P0015,Toys,93,74,15.13,14.895,79.9592263103503
2023-11-19,S001-P0015,Toys,166,99,20.94,14.895,101.37737257943817
2023-11-20,S001-P0015,Toys,71,187,13.24,14.895,108.96698228378904
2023-11-21,S001-P0015,Toys,142,143,15.67,14.895,130.26130365380305
2023-11-22,S001-P0015,Toys,59,149,11.16,14.895,119.18827570041762
2023-11-23,S001-P0015,Toys,144,102,16.82,14.895,108.54382663421401
2023-11-24,S001-P0015,Toys,127,143,16.89,14.895,90.18682150407597
2023-11-25,S001-P0015,Toys,59,164,13.37,14.895,79.99250295332429
2023-11-26,S001-P0015,Toys,166,104,17.77,14.895,130.26212924410123
2023-11-27,S001-P0015,Toys,137,163,13.75,14.895,130.4316812128943
2023-11-28,S001-P0015,Toys,70,168,11.64,14.895,109.01786928789346
2023-11-29,S001-P0015,Toys,128,112,16.07,14.895,101.32260492291337
2023-11-30,S001-P0015,Toys,47,170,12.12,14.895,90.24163059345548
2023-12-01,S001-P0015,Toys,82,137,14.56,14.895,103.83356002959913
2023-12-02,S001-P0015,Toys,155,148,15.44,14.895,121.81681849985353
2023-12-03,S001-P0015,Toys,96,171,14.52,14.895,121.87046016520131
2023-12-04,S001-P0015,Toys,131,70,16.22,14.895,93.23940540913674
2023-12-05,S001-P0015,Toys,52,130,14.48,14.895,93.0395560574706
2023-12-06,S001-P0015,Toys,73,76,11.9,14.895,132.740679374065
2023-12-07,S001-P0015,Toys,54,59,13.88,14.895,92.80424610906229
2023-12-08,S001-P0015,Toys,73,68,15.65,14.895,92.7688313942013
2023-12-09,S001-P0015,Toys,65,70,13.72,14.895,82.62532248763925
2023-12-10,S001-P0015,Toys,69,86,13.93,14.895,82.73177372446995
2023-12-11,S001-P0015,Toys,86,108,14.03,14.895,82.84244125137008
2023-12-12,S001-P0015,Toys,95,106,16.07,14.895,104.0011025398795
2023-12-13,S001-P0015,Toys,31,112,9.96,14.895,132.79267523773697
2023-12-14,S001-P0015,Toys,99,77,13.72,14.895,132.6151644156095
2023-12-15,S001-P0015,Toys,49,106,13.62,14.895,82.41858308576063
2023-12-16,S001-P0015,Toys,135,118,15.35,14.895,121.8131678989134
2023-12-17,S001-P0015,Toys,71,117,11.68,14.895,122.02727492662467
2023-12-18,S001-P0015,Toys,114,126,16.22,14.895,93.17280549758775
2023-12-19,S001-P0015,Toys,150,171,18.06,14.895,104.04094604546874
2023-12-20,S001-P0015,Toys,35,188,12.84,14.895,82.5068473434525
2023-12-21,S001-P0015,Toys,106,163,15.0,14.895,103.79755158921623
2023-12-22,S001-P0015,Toys,132,153,18.03,14.895,103.7581046286939
2023-12-23,S001-P0015,Toys,122,209,18.44,14.895,82.48369164007045
2023-12-24,S001-P0015,Toys,91,117,16.7,14.895,104.0015114028906
2023-12-25,S001-P0015,Toys,104,122,14.92,14.895,111.49138632698596
2023-12-26,S001-P0015,Toys,104,103,17.44,14.895,82.59659916210721
2023-12-27,S001-P0015,Toys,58,116,12.69,14.895,67.75360515272322
2023-12-28,S001-P0015,Toys,32,111,10.69,14.895,89.09719318290662
2023-12-29,S001-P0015,Toys,41,76,13.87,14.895,60.20236474148869
2023-12-30,S001-P0015,Toys,38,81,13.01,14.895,39.03569590723546
2023-12-31,S001-P0015,Toys,63,102,14.34,14.895,49.58923093568811
2024-01-01,S001-P0015,Toys,12,104,9.81,14.895,78.91560956044944
2024-01-02,S001-P0015,Toys,18,90,11.94,14.895,49.909173323777054
2024-01-03,S001-P0015,Toys,33,69,10.74,14.895,78.63997133304261
2024-01-04,S001-P0015,Toys,10,90,10.9,14.895,39.314616399916964
2024-01-05,S001-P0015,Toys,73,83,14.16,14.895,60.631837971887016
2024-01-06,S001-P0015,Toys,46,109,13.46,14.895,49.75175954022404
2024-01-07,S001-P0015,Toys,10,115,9.21,14.895,68.41530517623866
2024-01-08,S001-P0015,Toys,16,109,11.81,14.895,49.95324172137727
2024-01-09,S001-P0015,Toys,122,91,13.83,14.895,111.88428041222356
2024-01-10,S001-P0015,Toys,89,128,16.55,14.895,82.74190618779052
2024-01-11,S001-P0015,Toys,64,170,14.42,14.895,82.66640469258499
2024-01-12,S001-P0015,Toys,138,95,14.72,14.895,121.9277948995227
2024-01-13,S001-P0015,Toys,156,129,16.44,14.895,132.97070553497448
2024-01-14,S001-P0015,Toys,108,157,17.67,14.895,82.90847186938379
2024-01-15,S001-P0015,Toys,112,196,16.97,14.895,93.40783233474528
2024-01-16,S001-P0015,Toys,97,94,17.05,14.895,82.85317691771023
2024-01-17,S001-P0015,Toys,99,88,15.45,14.895,93.12529030188514
2024-01-18,S001-P0015,Toys,74,109,14.2,14.895,103.95567652660982
2024-01-19,S001-P0015,Toys,78,123,15.94,14.895,82.54845543277604
2024-01-20,S001-P0015,Toys,181,105,16.54,14.895,132.95107661038332
2024-01-21,S001-P0015,Toys,152,174,17.23,14.895,93.34030052676479
2024-01-22,S001-P0015,Toys,83,150,16.23,14.895,104.2377716293634
2024-01-23,S001-P0015,Toys,118,96,17.32,14.895,82.77407652903582
2024-01-24,S001-P0015,Toys,90,110,15.78,14.895,93.04469241393258
2024-01-25,S001-P0015,Toys,170,104,20.09,14.895,103.87360498959085
2024-01-26,S001-P0015,Toys,148,149,14.94,14.895,121.82623347532078
2024-01-27,S001-P0015,Toys,144,156,14.97,14.895,111.50558834054131
2024-01-28,S001-P0015,Toys,80,155,14.46,14.895,121.94286914207902
2024-01-29,S001-P0015,Toys,86,66,15.59,14.895,93.24253383422888
2024-01-30,S001-P0015,Toys,83,80,13.88,14.895,82.79469016999076
2023-10-03,S001-P0016,Groceries,108,402,40.07,38.36,118.30031417718887
2023-10-04,S001-P0016,Groceries,129,283,36.41,38.36,146.998743631874
2023-10-05,S001-P0016,Groceries,160,687,44.26,38.36,136.4397494679828
2023-10-06,S001-P0016,Groceries,136,505,32.77,38.36,147.03670831924447
2023-10-07,S001-P0016,Groceries,129,390,40.56,38.36,93.20279722857666
2023-10-08,S001-P0016,Groceries,33,295,32.05,38.36,74.94392966393238
2023-10-09,S001-P0016,Groceries,102,257,31.09,38.36,103.97815237145623
2023-10-10,S001-P0016,Groceries,64,468,30.99,38.36,64.6846375761694
2023-10-11,S001-P0016,Groceries,102,416,39.35,38.36,85.74463315343536
2023-10-12,S001-P0016,Groceries,87,320,37.39,38.36,64.36683386369722
2023-10-13,S001-P0016,Groceries,78,235,32.4,38.36,93.16376049194025
2023-10-14,S001-P0016,Groceries,61,160,32.22,38.36,64.61379737712457
2023-10-15,S001-P0016,Groceries,95,119,38.39,38.36,64.73428388369658
2023-10-16,S001-P0016,Groceries,77,279,36.11,38.36,64.80426316354186
2023-10-17,S001-P0016,Groceries,31,201,28.66,38.36,86.051987283031
2023-10-18,S001-P0016,Groceries,63,169,30.73,38.36,93.36775192159723
2023-10-19,S001-P0016,Groceries,110,315,38.3,38.36,85.786624543716
2023-10-20,S001-P0016,Groceries,120,229,39.47,38.36,85.87343806768493
2023-10-21,S001-P0016,Groceries,94,86,40.29,38.36,85.92139662717061
2023-10-22,S001-P0016,Groceries,54,307,33.22,38.36,75.18790844805186
2023-10-23,S001-P0016,Groceries,84,273,31.17,38.36,104.10999942616512
2023-10-24,S001-P0016,Groceries,63,178,36.07,38.36,64.72425544786958
2023-10-25,S001-P0016,Groceries,155,109,46.14,38.36,118.42996097198147
2023-10-26,S001-P0016,Groceries,167,224,47.6,38.36,118.37520730599839
2023-10-27,S001-P0016,Groceries,146,91,47.36,38.36,129.3132733878581
2023-10-28,S001-P0016,Groceries,152,396,41.1,38.36,158.2680563619558
2023-10-29,S001-P0016,Groceries,72,265,35.42,38.36,129.64201777761144
2023-10-30,S001-P0016,Groceries,83,710,36.87,38.36,108.43835556342046
2023-10-31,S001-P0016,Groceries,105,646,41.75,38.36,108.3027078057172
2023-11-01,S001-P0016,Groceries,144,570,38.03,38.36,136.9574408798551
2023-11-02,S001-P0016,Groceries,122,457,37.66,38.36,129.42818558872307
2023-11-03,S001-P0016,Groceries,137,367,41.44,38.36,136.82039690019357
2023-11-04,S001-P0016,Groceries,129,258,40.65,38.36,108.19633796587422
2023-11-05,S001-P0016,Groceries,172,110,38.59,38.36,137.22069628819557
2023-11-06,S001-P0016,Groceries,84,359,33.28,38.36,108.48760691191868
2023-11-07,S001-P0016,Groceries,123,269,39.81,38.36,108.40512671283531
2023-11-08,S001-P0016,Groceries,102,714,39.34,38.36,129.4942066509614
2023-11-09,S001-P0016,Groceries,91,640,28.42,38.36,137.0187888582037
2023-11-10,S001-P0016,Groceries,69,566,33.22,38.36,108.19258194988242
2023-11-11,S001-P0016,Groceries,65,517,32.82,38.36,108.29057108759449
2023-11-12,S001-P0016,Groceries,133,472,38.77,38.36,137.2583233741624
2023-11-13,S001-P0016,Groceries,114,351,34.45,38.36,147.74018699274725
2023-11-14,S001-P0016,Groceries,93,226,36.2,38.36,108.49401212642152
2023-11-15,S001-P0016,Groceries,92,116,40.1,38.36,108.18585156319378
2023-11-16,S001-P0016,Groceries,52,333,34.64,38.36,118.46933155784633
2023-11-17,S001-P0016,Groceries,173,299,45.86,38.36,136.89512445316092
2023-11-18,S001-P0016,Groceries,101,130,37.22,38.36,108.30233997913402
2023-11-19,S001-P0016,Groceries,179,40,44.29,38.36,158.57392091423685
2023-11-20,S001-P0016,Groceries,88,620,35.5,38.36,108.62118227901502
2023-11-21,S001-P0016,Groceries,249,558,55.1,38.36,158.54957699176765
2023-11-22,S001-P0016,Groceries,83,391,38.8,38.36,118.62311437236727
2023-11-23,S001-P0016,Groceries,121,300,35.2,38.36,137.05146129545497
2023-11-24,S001-P0016,Groceries,104,931,39.56,38.36,118.58477550367877
2023-11-25,S001-P0016,Groceries,125,816,40.0,38.36,108.39045695292708
2023-11-26,S001-P0016,Groceries,97,670,34.8,38.36,129.91632923932718
2023-11-27,S001-P0016,Groceries,108,595,36.03,38.36,129.9762005464821
2023-11-28,S001-P0016,Groceries,139,475,44.02,38.36,108.45270795984308
2023-11-29,S001-P0016,Groceries,117,386,39.19,38.36,129.6657185916971
2023-11-30,S001-P0016,Groceries,87,306,39.3,38.36,118.52990393142011
2023-12-01,S001-P0016,Groceries,145,228,35.38,38.36,161.08494869521692
2023-12-02,S001-P0016,Groceries,85,457,39.05,38.36,121.30649750262226
2023-12-03,S001-P0016,Groceries,205,358,46.98,38.36,150.3232544956232
2023-12-04,S001-P0016,Groceries,103,119,33.54,38.36,150.38111341311637
2023-12-05,S001-P0016,Groceries,225,18,49.26,38.36,150.29094472308842
2023-12-06,S001-P0016,Groceries,100,670,37.06,38.36,132.28519870765282
2023-12-07,S001-P0016,Groceries,235,552,47.48,38.36,150.0556347746801
2023-12-08,S001-P0016,Groceries,88,934,31.58,38.36,150.07506039063819
2023-12-09,S001-P0016,Groceries,132,867,40.97,38.36,110.96843615642297
2023-12-10,S001-P0016,Groceries,68,757,36.79,38.36,111.07488739325365
2023-12-11,S001-P0016,Groceries,89,701,39.62,38.36,111.1307145893347
2023-12-12,S001-P0016,Groceries,132,609,45.43,38.36,132.3990565394823
2023-12-13,S001-P0016,Groceries,145,501,44.86,38.36,132.22751390968665
2023-12-14,S001-P0016,Groceries,171,379,50.75,38.36,132.1048434183782
2023-12-15,S001-P0016,Groceries,49,218,32.52,38.36,110.76169675454435
2023-12-16,S001-P0016,Groceries,86,176,35.31,38.36,121.4125275633203
2023-12-17,S001-P0016,Groceries,135,629,45.86,38.36,121.46211359857429
2023-12-18,S001-P0016,Groceries,129,526,32.1,38.36,150.4790344940246
2023-12-19,S001-P0016,Groceries,110,403,38.3,38.36,132.43890004507153
2023-12-20,S001-P0016,Groceries,68,281,34.95,38.36,110.84996101223621
2023-12-21,S001-P0016,Groceries,83,236,33.25,38.36,132.19550558881903
2023-12-22,S001-P0016,Groceries,157,175,39.46,38.36,160.9546529634926
2023-12-23,S001-P0016,Groceries,173,63,40.82,38.36,139.7899206365073
2023-12-24,S001-P0016,Groceries,126,201,42.35,38.36,132.3994654024934
2023-12-25,S001-P0016,Groceries,63,567,32.49,38.36,111.20042665303103
2023-12-26,S001-P0016,Groceries,114,504,36.72,38.36,139.79314749690593
2023-12-27,S001-P0016,Groceries,51,378,34.48,38.36,67.3529648171301
2023-12-28,S001-P0016,Groceries,99,345,41.05,38.36,88.58687218567535
2023-12-29,S001-P0016,Groceries,86,269,33.56,38.36,88.70999940272965
2023-12-30,S001-P0016,Groceries,56,181,30.13,38.36,67.48849023765732
2023-12-31,S001-P0016,Groceries,68,380,33.26,38.36,77.9871849352909
2024-01-01,S001-P0016,Groceries,79,334,38.28,38.36,78.40528856321815
2024-01-02,S001-P0016,Groceries,65,253,32.84,38.36,78.36196765419893
2024-01-03,S001-P0016,Groceries,85,179,35.26,38.36,78.18449066663041
2024-01-04,S001-P0016,Groceries,58,98,31.95,38.36,67.65773006870069
2024-01-05,S001-P0016,Groceries,57,57,31.89,38.36,89.02979197148981
2024-01-06,S001-P0016,Groceries,88,255,35.68,38.36,78.20455387064592
2024-01-07,S001-P0016,Groceries,112,168,32.01,38.36,96.86809950666054
2024-01-08,S001-P0016,Groceries,76,82,28.38,38.36,107.31431104863321
2024-01-09,S001-P0016,Groceries,96,275,32.43,38.36,140.22739408100728
2024-01-10,S001-P0016,Groceries,112,181,32.07,38.36,140.10297551504644
2024-01-11,S001-P0016,Groceries,88,66,35.58,38.36,111.11919902300687
2024-01-12,S001-P0016,Groceries,66,275,32.92,38.36,121.52715456392956
2024-01-13,S001-P0016,Groceries,166,235,40.44,38.36,161.36865953457726
2024-01-14,S001-P0016,Groceries,172,92,38.15,38.36,140.26954119663975
2024-01-15,S001-P0016,Groceries,236,0,48.07,38.36,150.60438066954396
2024-01-16,S001-P0016,Groceries,110,485,34.27,38.36,140.10456558332803
2024-01-17,S001-P0016,Groceries,110,358,40.4,38.36,121.46840397066885
2024-01-18,S001-P0016,Groceries,171,835,45.68,38.36,161.0973845305894
2024-01-19,S001-P0016,Groceries,115,724,41.02,38.36,111.00124976319793
2024-01-20,S001-P0016,Groceries,191,647,48.23,38.36,132.49559594397115
2024-01-21,S001-P0016,Groceries,130,473,42.92,38.36,121.68341419554852
2024-01-22,S001-P0016,Groceries,159,376,44.28,38.36,132.6905659597853
2024-01-23,S001-P0016,Groceries,115,220,34.5,38.36,140.0803055254727
2024-01-24,S001-P0016,Groceries,146,98,44.96,38.36,121.44264641353539
2024-01-25,S001-P0016,Groceries,156,392,48.63,38.36,132.21671865837456
2024-01-26,S001-P0016,Groceries,113,206,42.88,38.36,121.2610721472704
2024-01-27,S001-P0016,Groceries,62,522,34.24,38.36,110.99526734331002
2024-01-28,S001-P0016,Groceries,140,466,46.54,38.36,121.5422288064859
2024-01-29,S001-P0016,Groceries,99,303,37.05,38.36,121.64048783383167
2024-01-30,S001-P0016,Groceries,90,225,35.9,38.36,111.13780383877449
2023-10-03,S001-P0017,Toys,85,130,21.97,21.045,89.95720050840515
2023-10-04,S001-P0017,Toys,77,31,19.22,21.045,89.85703562789439
2023-10-05,S001-P0017,Toys,77,78,20.31,21.045,79.29804146400319
2023-10-06,S001-P0017,Toys,72,109,22.09,21.045,89.67563899198854
2023-10-07,S001-P0017,Toys,24,62,17.34,21.045,36.006248893777936
2023-10-08,S001-P0017,Toys,41,38,15.83,21.045,75.39941033034458
2023-10-09,S001-P0017,Toys,13,50,15.69,21.045,46.72676370583843
2023-10-10,S001-P0017,Toys,38,39,15.65,21.045,65.03043758094341
2023-10-11,S001-P0017,Toys,17,66,16.86,21.045,57.401519484651644
2023-10-12,S001-P0017,Toys,59,45,16.99,21.045,64.76747419929033
2023-10-13,S001-P0017,Toys,51,57,18.46,21.045,35.96721215714156
2023-10-14,S001-P0017,Toys,14,76,16.6,21.045,36.16100304670269
2023-10-15,S001-P0017,Toys,34,65,19.11,21.045,36.281489553274696
2023-10-16,S001-P0017,Toys,8,87,16.18,21.045,36.406309163939056
2023-10-17,S001-P0017,Toys,45,78,15.16,21.045,86.50746794944318
2023-10-18,S001-P0017,Toys,42,98,15.01,21.045,65.02463825281352
2023-10-19,S001-P0017,Toys,4,72,15.03,21.045,86.13242454849002
2023-10-20,S001-P0017,Toys,18,67,14.36,21.045,86.21923807245895
2023-10-21,S001-P0017,Toys,49,47,20.24,21.045,57.5234426275678
2023-10-22,S001-P0017,Toys,60,50,18.07,21.045,46.844794779268135
2023-10-23,S001-P0017,Toys,35,59,19.13,21.045,46.80377042972824
2023-10-24,S001-P0017,Toys,69,70,19.66,21.045,65.1248957834627
2023-10-25,S001-P0017,Toys,89,77,20.05,21.045,90.14168763401685
2023-10-26,S001-P0017,Toys,116,95,19.46,21.045,118.8306879724106
2023-10-27,S001-P0017,Toys,124,98,26.3,21.045,100.91531938825528
2023-10-28,S001-P0017,Toys,111,129,21.6,21.045,129.870102362353
2023-10-29,S001-P0017,Toys,62,132,20.26,21.045,101.29890410882773
2023-10-30,S001-P0017,Toys,86,68,22.09,21.045,80.04040156381765
2023-10-31,S001-P0017,Toys,100,84,21.88,21.045,80.01443446775258
2023-11-01,S001-P0017,Toys,42,89,19.76,21.045,79.70605221423736
2023-11-02,S001-P0017,Toys,110,63,20.31,21.045,129.77398559349712
2023-11-03,S001-P0017,Toys,71,119,20.91,21.045,79.67868889621397
2023-11-04,S001-P0017,Toys,102,67,19.59,21.045,108.65181863228638
2023-11-05,S001-P0017,Toys,83,95,19.66,21.045,80.02414795339686
2023-11-06,S001-P0017,Toys,85,119,21.96,21.045,79.97997225067772
2023-11-07,S001-P0017,Toys,97,143,17.2,21.045,108.8606073792475
2023-11-08,S001-P0017,Toys,141,55,20.98,21.045,130.00452764819266
2023-11-09,S001-P0017,Toys,53,156,16.47,21.045,108.56599452778184
2023-11-10,S001-P0017,Toys,46,96,19.04,21.045,79.73978761946054
2023-11-11,S001-P0017,Toys,103,64,23.34,21.045,79.8377767571726
2023-11-12,S001-P0017,Toys,93,90,23.8,21.045,80.0069347085446
2023-11-13,S001-P0017,Toys,104,113,23.4,21.045,90.4887983271295
2023-11-14,S001-P0017,Toys,126,100,22.58,21.045,108.78497180037647
2023-11-15,S001-P0017,Toys,160,101,22.15,21.045,108.69617256042504
2023-11-16,S001-P0017,Toys,40,172,16.74,21.045,90.18105821988169
2023-11-17,S001-P0017,Toys,87,143,22.17,21.045,79.7534164491813
2023-11-18,S001-P0017,Toys,77,66,20.26,21.045,79.9592263103503
2023-11-19,S001-P0017,Toys,85,75,23.13,21.045,101.37737257943817
2023-11-20,S001-P0017,Toys,60,85,19.07,21.045,80.16838794859314
2023-11-21,S001-P0017,Toys,122,94,22.34,21.045,101.46270931860712
2023-11-22,S001-P0017,Toys,84,129,18.66,21.045,119.07859503877947
2023-11-23,S001-P0017,Toys,71,74,15.71,21.045,108.70834762667127
2023-11-24,S001-P0017,Toys,144,80,26.49,21.045,90.18682150407597
2023-11-25,S001-P0017,Toys,90,167,23.56,21.045,79.88282229168613
2023-11-26,S001-P0017,Toys,120,74,22.05,21.045,130.26212924410123
2023-11-27,S001-P0017,Toys,37,134,17.4,21.045,101.52340621606022
2023-11-28,S001-P0017,Toys,124,100,26.24,21.045,80.05475396024029
2023-11-29,S001-P0017,Toys,99,172,20.76,21.045,101.32260492291337
2023-11-30,S001-P0017,Toys,144,107,23.83,21.045,90.24163059345548
2023-12-01,S001-P0017,Toys,101,177,21.97,21.045,103.83356002959913
2023-12-02,S001-P0017,Toys,48,97,20.22,21.045,92.90854350301947
2023-12-03,S001-P0017,Toys,126,51,26.47,21.045,93.07186583000541
2023-12-04,S001-P0017,Toys,20,102,15.38,21.045,93.23940540913674
2023-12-05,S001-P0017,Toys,86,88,20.92,21.045,93.14923671910876
