data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2023-11-08,S001-P0009,Clothing,126,225,73.82,89.34,148.29237
2023-11-09,S001-P0009,Clothing,95,142,89.1,89.34,119.27474
2023-11-10,S001-P0009,Clothing,87,172,86.8,89.34,117.89135
2023-11-11,S001-P0009,Clothing,154,171,112.45,89.34,113.49738
2023-11-12,S001-P0009,Clothing,150,178,105.42,89.34,114.90277
2023-11-13,S001-P0009,Clothing,139,171,76.67,89.34,147.58626
2023-11-14,S001-P0009,Clothing,204,143,115.12,89.34,147.77815
2023-11-15,S001-P0009,Clothing,48,204,71.54,89.34,125.095436
2023-11-16,S001-P0009,Clothing,55,170,73.28,89.34,120.69245
2023-11-17,S001-P0009,Clothing,82,133,80.85,89.34,115.07004
2023-11-18,S001-P0009,Clothing,137,121,90.85,89.34,141.92622
2023-11-19,S001-P0009,Clothing,45,112,70.24,89.34,107.24352
2023-11-20,S001-P0009,Clothing,110,109,93.65,89.34,107.58521
2023-11-21,S001-P0009,Clothing,87,129,73.71,89.34,127.79035
2023-11-22,S001-P0009,Clothing,142,117,103.21,89.34,104.183174
2023-11-23,S001-P0009,Clothing,125,160,98.04,89.34,105.67522
2023-11-24,S001-P0009,Clothing,130,184,104.95,89.34,108.98006
2023-11-25,S001-P0009,Clothing,180,247,102.5,89.34,131.82695
2023-11-26,S001-P0009,Clothing,117,267,91.04,89.34,111.43511
2023-11-27,S001-P0009,Clothing,212,138,130.35,89.34,109.66648
2023-11-28,S001-P0009,Clothing,180,223,103.11,89.34,146.7258
2023-11-29,S001-P0009,Clothing,46,240,74.71,89.34,117.630394
2023-11-30,S001-P0009,Clothing,154,210,101.23,89.34,120.09783
2023-12-01,S001-P0009,Clothing,152,227,95.58,89.34,154.40279
2023-12-02,S001-P0009,Clothing,204,186,115.61,89.34,122.570854
2023-12-03,S001-P0009,Clothing,162,274,92.72,89.34,151.94778
2023-12-04,S001-P0009,Clothing,188,132,87.67,89.34,159.11656
2023-12-05,S001-P0009,Clothing,181,226,114.61,89.34,127.30349
2023-12-06,S001-P0009,Clothing,37,228,57.48,89.34,158.92468
2023-12-07,S001-P0009,Clothing,188,185,116.84,89.34,123.862236
2023-12-08,S001-P0009,Clothing,330,198,167.34,89.34,130.85829
2023-12-09,S001-P0009,Clothing,125,383,93.01,89.34,141.8748
2023-12-10,S001-P0009,Clothing,220,285,119.63,89.34,147.5678
2023-12-11,S001-P0009,Clothing,84,325,81.37,89.34,148.38687
2023-12-12,S001-P0009,Clothing,285,256,116.51,89.34,181.11775
2023-12-13,S001-P0009,Clothing,281,367,114.07,89.34,185.34612
2023-12-14,S001-P0009,Clothing,102,406,86.69,89.34,165.72879
2023-12-15,S001-P0009,Clothing,214,316,124.55,89.34,155.19777
2023-12-16,S001-P0009,Clothing,177,123,102.22,89.34,165.12877
2023-12-17,S001-P0009,Clothing,92,215,69.72,89.34,195.43962
2023-12-18,S001-P0009,Clothing,136,139,91.24,89.34,191.38734
2023-12-19,S001-P0009,Clothing,214,121,118.39,89.34,151.84042
2023-12-20,S001-P0009,Clothing,174,218,112.73,89.34,156.85121
2023-12-21,S001-P0009,Clothing,134,182,90.6,89.34,189.54277
2023-12-22,S001-P0009,Clothing,143,213,103.56,89.34,154.17195
2023-12-23,S001-P0009,Clothing,98,201,94.79,89.34,152.33238
2023-12-24,S001-P0009,Clothing,113,101,84.97,89.34,148.85402
2023-12-25,S001-P0009,Clothing,85,120,86.18,89.34,142.32811
2023-12-26,S001-P0009,Clothing,189,141,87.8,89.34,170.6569
2023-12-27,S001-P0009,Clothing,99,177,85.75,89.34,104.66191
2023-12-28,S001-P0009,Clothing,85,188,86.08,89.34,117.538475
2023-12-29,S001-P0009,Clothing,137,101,96.17,89.34,107.18534
2023-12-30,S001-P0009,Clothing,89,160,91.98,89.34,117.66211
2023-12-31,S001-P0009,Clothing,146,150,104.19,89.34,116.249466
2024-01-01,S001-P0009,Clothing,76,175,79.29,89.34,119.73368
2024-01-02,S001-P0009,Clothing,213,112,111.76,89.34,137.33188
2024-01-03,S001-P0009,Clothing,93,237,88.49,89.34,121.06139
2024-01-04,S001-P0009,Clothing,146,153,104.17,89.34,118.43386
2024-01-05,S001-P0009,Clothing,50,130,75.68,89.34,117.830925
2024-01-06,S001-P0009,Clothing,132,141,85.2,89.34,129.20099
2024-01-07,S001-P0009,Clothing,153,166,101.11,89.34,106.54575
2024-01-08,S001-P0009,Clothing,139,213,102.1,89.34,112.54867
2024-01-09,S001-P0009,Clothing,140,287,82.05,89.34,169.29407
2024-01-10,S001-P0009,Clothing,103,132,86.9,89.34,132.43544
2024-01-11,S001-P0009,Clothing,201,131,107.98,89.34,161.74141
2024-01-12,S001-P0009,Clothing,112,210,99.31,89.34,132.21913
2024-01-13,S001-P0009,Clothing,145,98,103.92,89.34,132.88872
2024-01-14,S001-P0009,Clothing,99,145,81.27,89.34,125.474236
2024-01-15,S001-P0009,Clothing,97,125,85.19,89.34,132.69878
2024-01-16,S001-P0009,Clothing,248,123,114.56,89.34,155.7646
2024-01-17,S001-P0009,Clothing,184,278,109.46,89.34,163.94954
2024-01-18,S001-P0009,Clothing,141,74,97.82,89.34,130.85475
2024-01-19,S001-P0009,Clothing,100,138,95.41,89.34,131.23967
2024-01-20,S001-P0009,Clothing,174,149,106.61,89.34,163.6501
2024-01-21,S001-P0009,Clothing,169,233,88.94,89.34,164.231
2024-01-22,S001-P0009,Clothing,183,237,103.66,89.34,132.2522
2024-01-23,S001-P0009,Clothing,95,330,80.16,89.34,130.08543
2024-01-24,S001-P0009,Clothing,153,247,95.68,89.34,165.94603
2024-01-25,S001-P0009,Clothing,210,102,116.84,89.34,130.34128
2024-01-26,S001-P0009,Clothing,119,202,91.54,89.34,135.05751
2024-01-27,S001-P0009,Clothing,198,204,94.59,89.34,167.33992
2024-01-28,S001-P0009,Clothing,164,260,103.92,89.34,136.2233
2024-01-29,S001-P0009,Clothing,133,93,95.56,89.34,139.89397
2024-01-30,S001-P0009,Clothing,84,128,90.35,89.34,135.35564
2023-10-03,S001-P0010,Furniture,66,325,93.39,118.37,110.400505
2023-10-04,S001-P0010,Furniture,125,263,113.46,118.37,107.82436
2023-10-05,S001-P0010,Furniture,97,119,131.66,118.37,82.583626
2023-10-06,S001-P0010,Furniture,84,461,119.18,118.37,83.93426
2023-10-07,S001-P0010,Furniture,49,401,93.31,118.37,64.098175
2023-10-08,S001-P0010,Furniture,15,358,95.96,118.37,46.05818
2023-10-09,S001-P0010,Furniture,27,341,106.23,118.37,38.198223
2023-10-10,S001-P0010,Furniture,28,316,106.83,118.37,37.944363
2023-10-11,S001-P0010,Furniture,50,288,117.19,118.37,34.460495
2023-10-12,S001-P0010,Furniture,62,241,103.21,118.37,50.30589
2023-10-13,S001-P0010,Furniture,32,191,103.25,118.37,39.274544
2023-10-14,S001-P0010,Furniture,59,153,114.56,118.37,51.694145
2023-10-15,S001-P0010,Furniture,27,85,106.66,118.37,39.0333
2023-10-16,S001-P0010,Furniture,12,330,89.44,118.37,39.569523
2023-10-17,S001-P0010,Furniture,16,318,95.97,118.37,36.59691
2023-10-18,S001-P0010,Furniture,37,304,111.05,118.37,33.33368
2023-10-19,S001-P0010,Furniture,42,267,95.27,118.37,43.200573
2023-10-20,S001-P0010,Furniture,35,219,99.05,118.37,32.690678
2023-10-21,S001-P0010,Furniture,60,182,109.39,118.37,43.56406
2023-10-22,S001-P0010,Furniture,27,118,95.79,118.37,47.516697
2023-10-23,S001-P0010,Furniture,29,98,107.4,118.37,36.31211
2023-10-24,S001-P0010,Furniture,31,71,97.3,118.37,35.316837
2023-10-25,S001-P0010,Furniture,62,276,122.74,118.37,76.24398
2023-10-26,S001-P0010,Furniture,64,203,116.83,118.37,78.41001
2023-10-27,S001-P0010,Furniture,96,154,124.14,118.37,79.40805
2023-10-28,S001-P0010,Furniture,95,66,116.85,118.37,105.84113
2023-10-29,S001-P0010,Furniture,72,233,126.92,118.37,78.94422
2023-10-30,S001-P0010,Furniture,90,154,135.49,118.37,79.78851
2023-10-31,S001-P0010,Furniture,62,383,122.75,118.37,80.54944
2023-11-01,S001-P0010,Furniture,82,322,131.85,118.37,81.84086
2023-11-02,S001-P0010,Furniture,107,225,121.56,118.37,107.97125
2023-11-03,S001-P0010,Furniture,82,133,118.35,118.37,80.26827
2023-11-04,S001-P0010,Furniture,91,56,107.34,118.37,109.25277
2023-11-05,S001-P0010,Furniture,67,340,125.0,118.37,81.019646
2023-11-06,S001-P0010,Furniture,79,281,137.13,118.37,84.62115
2023-11-07,S001-P0010,Furniture,90,203,114.92,118.37,107.35275
2023-11-08,S001-P0010,Furniture,143,471,143.64,118.37,109.804924
2023-11-09,S001-P0010,Furniture,98,330,111.15,118.37,113.68272
2023-11-10,S001-P0010,Furniture,52,252,118.05,118.37,84.89715
2023-11-11,S001-P0010,Furniture,100,213,133.19,118.37,82.979866
2023-11-12,S001-P0010,Furniture,92,827,115.92,118.37,111.65659
2023-11-13,S001-P0010,Furniture,49,758,116.6,118.37,84.84536
2023-11-14,S001-P0010,Furniture,75,702,121.53,118.37,83.10769
2023-11-15,S001-P0010,Furniture,114,613,123.22,118.37,105.273964
2023-11-16,S001-P0010,Furniture,71,526,126.78,118.37,83.04203
2023-11-17,S001-P0010,Furniture,64,454,116.82,118.37,83.63708
2023-11-18,S001-P0010,Furniture,48,412,122.37,118.37,81.84907
2023-11-19,S001-P0010,Furniture,118,355,124.71,118.37,101.3392
2023-11-20,S001-P0010,Furniture,79,236,137.38,118.37,78.07327
2023-11-21,S001-P0010,Furniture,82,160,138.79,118.37,80.017876
2023-11-22,S001-P0010,Furniture,114,104,109.83,118.37,102.36008
2023-11-23,S001-P0010,Furniture,108,522,128.41,118.37,107.719185
2023-11-24,S001-P0010,Furniture,89,398,128.15,118.37,85.171265
2023-11-25,S001-P0010,Furniture,42,321,119.13,118.37,84.681435
2023-11-26,S001-P0010,Furniture,85,294,126.12,118.37,80.29904
2023-11-27,S001-P0010,Furniture,112,219,145.42,118.37,83.52089
2023-11-28,S001-P0010,Furniture,99,556,132.59,118.37,83.69765
2023-11-29,S001-P0010,Furniture,113,468,153.59,118.37,84.65121
2023-11-30,S001-P0010,Furniture,65,393,117.92,118.37,85.68626
2023-12-01,S001-P0010,Furniture,88,316,134.51,118.37,87.66674
2023-12-02,S001-P0010,Furniture,119,228,148.58,118.37,89.43474
2023-12-03,S001-P0010,Furniture,111,512,152.63,118.37,89.36024
2023-12-04,S001-P0010,Furniture,116,382,139.95,118.37,88.32368
2023-12-05,S001-P0010,Furniture,95,281,123.96,118.37,92.27511
2023-12-06,S001-P0010,Furniture,126,223,159.87,118.37,95.63645
2023-12-07,S001-P0010,Furniture,47,82,115.53,118.37,97.193115
2023-12-08,S001-P0010,Furniture,105,437,113.8,118.37,122.709816
2023-12-09,S001-P0010,Furniture,61,314,96.32,118.37,124.90748
2023-12-10,S001-P0010,Furniture,107,267,121.64,118.37,122.54486
2023-12-11,S001-P0010,Furniture,103,200,111.61,118.37,120.90327
2023-12-12,S001-P0010,Furniture,94,581,137.12,118.37,93.52326
2023-12-13,S001-P0010,Furniture,92,496,122.79,118.37,92.890495
2023-12-14,S001-P0010,Furniture,79,427,123.37,118.37,93.55361
2023-12-15,S001-P0010,Furniture,111,358,152.57,118.37,95.8356
2023-12-16,S001-P0010,Furniture,42,258,107.27,118.37,92.6618
2023-12-17,S001-P0010,Furniture,105,230,127.2,118.37,118.25008
2023-12-18,S001-P0010,Furniture,68,112,94.09,118.37,117.565895
2023-12-19,S001-P0010,Furniture,85,600,126.34,118.37,89.68519
2023-12-20,S001-P0010,Furniture,110,536,136.95,118.37,115.91396
2023-12-21,S001-P0010,Furniture,104,404,142.03,118.37,87.87618
2023-12-22,S001-P0010,Furniture,84,279,139.49,118.37,91.4594
2023-12-23,S001-P0010,Furniture,60,199,121.83,118.37,92.03636
2023-12-24,S001-P0010,Furniture,81,150,103.59,118.37,112.44725
2023-12-25,S001-P0010,Furniture,82,471,110.94,118.37,115.09991
2023-12-26,S001-P0010,Furniture,73,377,134.41,118.37,84.17521
2023-12-27,S001-P0010,Furniture,45,315,86.13,118.37,57.58582
2023-12-28,S001-P0010,Furniture,29,271,96.61,118.37,44.58439
2023-12-29,S001-P0010,Furniture,20,248,103.41,118.37,41.001617
2023-12-30,S001-P0010,Furniture,23,226,94.22,118.37,34.42821
2023-12-31,S001-P0010,Furniture,58,199,120.8,118.37,32.317707
2024-01-01,S001-P0010,Furniture,64,137,97.43,118.37,42.725685
2024-01-02,S001-P0010,Furniture,34,67,98.63,118.37,36.285355
2024-01-03,S001-P0010,Furniture,31,45,97.38,118.37,35.49343
2024-01-04,S001-P0010,Furniture,37,220,100.08,118.37,47.256283
2024-01-05,S001-P0010,Furniture,57,182,102.06,118.37,45.289246
2024-01-06,S001-P0010,Furniture,24,118,104.84,118.37,39.499058
2024-01-07,S001-P0010,Furniture,43,96,101.74,118.37,46.342197
2024-01-08,S001-P0010,Furniture,24,47,99.95,118.37,34.660496
2024-01-09,S001-P0010,Furniture,63,282,116.97,118.37,76.603935
2024-01-10,S001-P0010,Furniture,59,213,96.92,118.37,105.83114
2024-01-11,S001-P0010,Furniture,43,160,102.58,118.37,77.97819
2024-01-12,S001-P0010,Furniture,76,111,128.89,118.37,82.22053
2024-01-13,S001-P0010,Furniture,96,303,130.73,118.37,72.14927
2024-01-14,S001-P0010,Furniture,46,230,109.5,118.37,84.29481
2024-01-15,S001-P0010,Furniture,77,192,122.88,118.37,78.73522
2024-01-16,S001-P0010,Furniture,66,443,98.06,118.37,101.524414
2024-01-17,S001-P0010,Furniture,94,386,109.67,118.37,102.08999
2024-01-18,S001-P0010,Furniture,71,313,120.44,118.37,72.632706
2024-01-19,S001-P0010,Furniture,31,233,113.97,118.37,76.180984
2024-01-20,S001-P0010,Furniture,92,199,136.09,118.37,71.42316
2024-01-21,S001-P0010,Furniture,69,495,100.46,118.37,101.74725
2024-01-22,S001-P0010,Furniture,89,451,127.99,118.37,75.20988
2024-01-23,S001-P0010,Furniture,74,377,127.84,118.37,76.03573
2024-01-24,S001-P0010,Furniture,149,311,121.76,118.37,102.34527
2024-01-25,S001-P0010,Furniture,79,210,130.3,118.37,76.880455
2024-01-26,S001-P0010,Furniture,91,128,143.16,118.37,82.74445
2024-01-27,S001-P0010,Furniture,68,46,112.68,118.37,107.5415
2024-01-28,S001-P0010,Furniture,82,640,118.39,118.37,81.50968
2024-01-29,S001-P0010,Furniture,68,583,125.31,118.37,83.29258
2024-01-30,S001-P0010,Furniture,69,518,125.82,118.37,79.66715
2023-10-03,S001-P0011,Furniture,67,216,149.88,150.84,87.98504
2023-10-04,S001-P0011,Furniture,104,141,169.91,150.84,83.159386
2023-10-05,S001-P0011,Furniture,65,180,148.21,150.84,84.82551
2023-10-06,S001-P0011,Furniture,86,322,168.7,150.84,82.08172
2023-10-07,S001-P0011,Furniture,23,245,99.39,150.84,59.610752
2023-10-08,S001-P0011,Furniture,25,217,126.63,150.84,52.398067
2023-10-09,S001-P0011,Furniture,24,198,125.66,150.84,36.267086
2023-10-10,S001-P0011,Furniture,48,176,110.29,150.84,45.37617
2023-10-11,S001-P0011,Furniture,36,126,132.67,150.84,32.61323
2023-10-12,S001-P0011,Furniture,36,186,125.32,150.84,45.154987
2023-10-13,S001-P0011,Furniture,24,147,139.85,150.84,35.263668
2023-10-14,S001-P0011,Furniture,18,132,136.24,150.84,35.081203
2023-10-15,S001-P0011,Furniture,38,111,141.22,150.84,33.73746
2023-10-16,S001-P0011,Furniture,34,69,138.77,150.84,33.922318
2023-10-17,S001-P0011,Furniture,79,100,132.0,150.84,49.064846
2023-10-18,S001-P0011,Furniture,17,102,128.94,150.84,39.448467
2023-10-19,S001-P0011,Furniture,20,271,123.45,150.84,49.507298
2023-10-20,S001-P0011,Furniture,32,254,137.56,150.84,33.71547
2023-10-21,S001-P0011,Furniture,42,224,114.49,150.84,45.792328
2023-10-22,S001-P0011,Furniture,67,184,157.99,150.84,35.432026
2023-10-23,S001-P0011,Furniture,42,120,135.87,150.84,54.76996
2023-10-24,S001-P0011,Furniture,22,206,131.56,150.84,42.040672
2023-10-25,S001-P0011,Furniture,105,182,161.75,150.84,82.43216
2023-10-26,S001-P0011,Furniture,110,110,146.15,150.84,117.87702
2023-10-27,S001-P0011,Furniture,110,254,182.59,150.84,83.534935
2023-10-28,S001-P0011,Furniture,117,187,187.05,150.84,90.09092
2023-10-29,S001-P0011,Furniture,77,256,163.68,150.84,86.11185
2023-10-30,S001-P0011,Furniture,86,169,160.4,150.84,93.95154
2023-10-31,S001-P0011,Furniture,53,84,141.9,150.84,90.27477
2023-11-01,S001-P0011,Furniture,39,242,149.25,150.84,90.258224
2023-11-02,S001-P0011,Furniture,71,197,160.2,150.84,83.10736
2023-11-03,S001-P0011,Furniture,64,136,156.17,150.84,85.18444
2023-11-04,S001-P0011,Furniture,29,240,128.62,150.84,107.91893
2023-11-05,S001-P0011,Furniture,71,216,151.59,150.84,81.38165
2023-11-06,S001-P0011,Furniture,78,173,146.99,150.84,105.02485
2023-11-07,S001-P0011,Furniture,78,247,156.09,150.84,82.46073
2023-11-08,S001-P0011,Furniture,82,179,157.64,150.84,82.27213
2023-11-09,S001-P0011,Furniture,77,293,163.4,150.84,80.62027
2023-11-10,S001-P0011,Furniture,36,215,147.41,150.84,79.31563
2023-11-11,S001-P0011,Furniture,108,186,154.49,150.84,102.77866
2023-11-12,S001-P0011,Furniture,74,101,161.82,150.84,76.851326
2023-11-13,S001-P0011,Furniture,96,253,183.83,150.84,80.93156
2023-11-14,S001-P0011,Furniture,43,145,136.95,150.84,80.45856
2023-11-15,S001-P0011,Furniture,69,272,142.35,150.84,108.84615
2023-11-16,S001-P0011,Furniture,85,222,159.66,150.84,77.89623
2023-11-17,S001-P0011,Furniture,119,167,158.42,150.84,107.414314
2023-11-18,S001-P0011,Furniture,116,178,139.6,150.84,105.484085
2023-11-19,S001-P0011,Furniture,83,311,158.58,150.84,81.334236
2023-11-20,S001-P0011,Furniture,46,246,137.92,150.84,81.97962
2023-11-21,S001-P0011,Furniture,88,209,152.42,150.84,106.63366
2023-11-22,S001-P0011,Furniture,41,120,142.88,150.84,79.395676
2023-11-23,S001-P0011,Furniture,43,232,136.57,150.84,77.074
2023-11-24,S001-P0011,Furniture,114,190,175.64,150.84,94.81582
2023-11-25,S001-P0011,Furniture,65,86,125.44,150.84,102.43398
2023-11-26,S001-P0011,Furniture,75,235,121.92,150.84,102.5871
2023-11-27,S001-P0011,Furniture,103,186,169.73,150.84,73.45102
2023-11-28,S001-P0011,Furniture,71,276,152.0,150.84,77.03695
2023-11-29,S001-P0011,Furniture,105,215,180.18,150.84,78.46199
2023-11-30,S001-P0011,Furniture,101,145,168.47,150.84,79.531784
2023-12-01,S001-P0011,Furniture,151,245,186.15,150.84,108.62127
2023-12-02,S001-P0011,Furniture,78,70,155.8,150.84,84.31713
2023-12-03,S001-P0011,Furniture,75,326,162.27,150.84,86.734886
2023-12-04,S001-P0011,Furniture,124,245,150.76,150.84,109.31629
2023-12-05,S001-P0011,Furniture,61,125,162.63,150.84,86.44365
2023-12-06,S001-P0011,Furniture,136,272,158.27,150.84,111.705956
2023-12-07,S001-P0011,Furniture,120,181,169.96,150.84,115.280106
2023-12-08,S001-P0011,Furniture,51,409,148.8,150.84,90.09844
2023-12-09,S001-P0011,Furniture,82,358,157.64,150.84,112.53835
2023-12-10,S001-P0011,Furniture,79,278,165.11,150.84,85.3464
2023-12-11,S001-P0011,Furniture,92,217,137.77,150.84,112.07841
2023-12-12,S001-P0011,Furniture,85,120,159.55,150.84,81.507
2023-12-13,S001-P0011,Furniture,75,245,146.12,150.84,85.32274
2023-12-14,S001-P0011,Furniture,44,163,144.38,150.84,83.88952
2023-12-15,S001-P0011,Furniture,42,123,136.25,150.84,80.330444
2023-12-16,S001-P0011,Furniture,66,168,140.95,150.84,100.25735
2023-12-17,S001-P0011,Furniture,93,127,181.87,150.84,73.31794
2023-12-18,S001-P0011,Furniture,85,183,168.18,150.84,78.0864
2023-12-19,S001-P0011,Furniture,92,316,163.51,150.84,104.49085
2023-12-20,S001-P0011,Furniture,71,232,160.24,150.84,78.31862
2023-12-21,S001-P0011,Furniture,74,162,153.15,150.84,80.09145
2023-12-22,S001-P0011,Furniture,116,246,156.94,150.84,104.96615
2023-12-23,S001-P0011,Furniture,58,142,152.39,150.84,77.76446
2023-12-24,S001-P0011,Furniture,75,304,154.47,150.84,81.57803
2023-12-25,S001-P0011,Furniture,59,254,138.04,150.84,75.867744
2023-12-26,S001-P0011,Furniture,71,202,134.99,150.84,103.69751
2023-12-27,S001-P0011,Furniture,19,126,130.0,150.84,38.75017
2023-12-28,S001-P0011,Furniture,66,259,157.22,150.84,35.807175
2023-12-29,S001-P0011,Furniture,59,208,145.11,150.84,33.156612
2023-12-30,S001-P0011,Furniture,28,155,127.97,150.84,39.235577
2023-12-31,S001-P0011,Furniture,25,247,140.19,150.84,33.95306
2024-01-01,S001-P0011,Furniture,31,227,123.26,150.84,40.376278
2024-01-02,S001-P0011,Furniture,39,193,149.12,150.84,29.881023
2024-01-03,S001-P0011,Furniture,23,160,125.44,150.84,40.051113
2024-01-04,S001-P0011,Furniture,46,137,124.02,150.84,39.629333
2024-01-05,S001-P0011,Furniture,63,103,124.58,150.84,39.508747
2024-01-06,S001-P0011,Furniture,35,130,109.87,150.84,45.99296
2024-01-07,S001-P0011,Furniture,18,222,129.5,150.84,35.07648
2024-01-08,S001-P0011,Furniture,72,204,144.87,150.84,32.983143
2024-01-09,S001-P0011,Furniture,84,154,159.29,150.84,77.34636
2024-01-10,S001-P0011,Furniture,43,246,136.59,150.84,83.46987
2024-01-11,S001-P0011,Furniture,128,210,152.51,150.84,108.95855
2024-01-12,S001-P0011,Furniture,58,133,144.73,150.84,86.0985
2024-01-13,S001-P0011,Furniture,183,337,191.71,150.84,115.218544
2024-01-14,S001-P0011,Furniture,81,190,166.0,150.84,89.39737
2024-01-15,S001-P0011,Furniture,76,391,138.8,150.84,123.78047
2024-01-16,S001-P0011,Furniture,50,313,133.22,150.84,92.46336
2024-01-17,S001-P0011,Furniture,94,277,130.22,150.84,114.45679
2024-01-18,S001-P0011,Furniture,86,219,151.86,150.84,81.87551
2024-01-19,S001-P0011,Furniture,69,339,159.24,150.84,87.00976
2024-01-20,S001-P0011,Furniture,114,295,146.18,150.84,109.97329
2024-01-21,S001-P0011,Furniture,68,201,166.55,150.84,85.88645
2024-01-22,S001-P0011,Furniture,100,402,159.25,150.84,89.21978
2024-01-23,S001-P0011,Furniture,145,324,192.51,150.84,89.12686
2024-01-24,S001-P0011,Furniture,40,162,134.63,150.84,93.64054
2024-01-25,S001-P0011,Furniture,92,430,172.65,150.84,93.798195
2024-01-26,S001-P0011,Furniture,106,356,170.78,150.84,88.74894
2024-01-27,S001-P0011,Furniture,79,243,156.51,150.84,92.68276
2024-01-28,S001-P0011,Furniture,95,192,183.39,150.84,93.23573
2024-01-29,S001-P0011,Furniture,65,249,148.68,150.84,92.21999
2024-01-30,S001-P0011,Furniture,44,204,144.42,150.84,92.63549
2023-10-03,S001-P0012,Groceries,215,197,90.7,81.95,151.05432
2023-10-04,S001-P0012,Groceries,119,358,93.27,81.95,121.76696
2023-10-05,S001-P0012,Groceries,101,278,79.29,81.95,123.19027
2023-10-06,S001-P0012,Groceries,104,170,80.28,81.95,116.79948
2023-10-07,S001-P0012,Groceries,83,272,74.58,81.95,86.48342
2023-10-08,S001-P0012,Groceries,49,222,69.28,81.95,85.9831
2023-10-09,S001-P0012,Groceries,64,191,73.57,81.95,80.76772
2023-10-10,S001-P0012,Groceries,94,151,72.97,81.95,92.99878
2023-10-11,S001-P0012,Groceries,29,165,57.44,81.95,78.815956
2023-10-12,S001-P0012,Groceries,103,353,67.38,81.95,88.821594
2023-10-13,S001-P0012,Groceries,78,282,69.23,81.95,94.629654
2023-10-14,S001-P0012,Groceries,98,229,65.32,81.95,90.94282
2023-10-15,S001-P0012,Groceries,46,157,64.93,81.95,73.723854
2023-10-16,S001-P0012,Groceries,94,306,81.82,81.95,71.84405
2023-10-17,S001-P0012,Groceries,76,193,72.78,81.95,76.23219
2023-10-18,S001-P0012,Groceries,80,127,61.49,81.95,98.48176
2023-10-19,S001-P0012,Groceries,79,194,69.71,81.95,74.39579
2023-10-20,S001-P0012,Groceries,77,112,68.8,81.95,97.40374
2023-10-21,S001-P0012,Groceries,141,231,80.37,81.95,98.72249
2023-10-22,S001-P0012,Groceries,77,82,77.1,81.95,77.42034
2023-10-23,S001-P0012,Groceries,61,317,76.58,81.95,85.10365
2023-10-24,S001-P0012,Groceries,83,247,82.74,81.95,77.1587
2023-10-25,S001-P0012,Groceries,124,178,75.78,81.95,145.87346
2023-10-26,S001-P0012,Groceries,120,242,88.78,81.95,108.95072
2023-10-27,S001-P0012,Groceries,96,156,78.13,81.95,110.44256
2023-10-28,S001-P0012,Groceries,106,298,84.87,81.95,104.78454
2023-10-29,S001-P0012,Groceries,195,201,109.23,81.95,109.62077
2023-10-30,S001-P0012,Groceries,144,64,85.88,81.95,110.64347
2023-10-31,S001-P0012,Groceries,71,353,79.29,81.95,115.44486
2023-11-01,S001-P0012,Groceries,164,293,90.25,81.95,141.22719
2023-11-02,S001-P0012,Groceries,115,121,83.18,81.95,117.669075
2023-11-03,S001-P0012,Groceries,103,406,75.31,81.95,142.80934
2023-11-04,S001-P0012,Groceries,156,332,103.78,81.95,114.36107
2023-11-05,S001-P0012,Groceries,107,159,85.15,81.95,114.45127
2023-11-06,S001-P0012,Groceries,123,407,89.48,81.95,115.831276
2023-11-07,S001-P0012,Groceries,133,290,92.22,81.95,116.0693
2023-11-08,S001-P0012,Groceries,133,133,92.36,81.95,119.81399
2023-11-09,S001-P0012,Groceries,148,291,91.28,81.95,146.31676
2023-11-10,S001-P0012,Groceries,172,164,82.5,81.95,150.75598
2023-11-11,S001-P0012,Groceries,100,351,74.9,81.95,118.95859
2023-11-12,S001-P0012,Groceries,130,267,86.84,81.95,120.82737
2023-11-13,S001-P0012,Groceries,85,148,71.18,81.95,115.39824
2023-11-14,S001-P0012,Groceries,76,327,60.53,81.95,150.36194
2023-11-15,S001-P0012,Groceries,129,259,91.33,81.95,113.63289
2023-11-16,S001-P0012,Groceries,173,149,103.18,81.95,118.6904
2023-11-17,S001-P0012,Groceries,148,232,91.25,81.95,116.80541
2023-11-18,S001-P0012,Groceries,155,418,78.61,81.95,147.4161
2023-11-19,S001-P0012,Groceries,193,308,92.43,81.95,151.37572
2023-11-20,S001-P0012,Groceries,127,125,95.37,81.95,125.356674
2023-11-21,S001-P0012,Groceries,97,450,78.3,81.95,123.09045
2023-11-22,S001-P0012,Groceries,59,372,75.77,81.95,118.14869
2023-11-23,S001-P0012,Groceries,142,313,80.56,81.95,147.43
2023-11-24,S001-P0012,Groceries,159,206,94.13,81.95,147.19421
2023-11-25,S001-P0012,Groceries,169,410,96.7,81.95,117.393326
2023-11-26,S001-P0012,Groceries,145,294,90.55,81.95,144.8607
2023-11-27,S001-P0012,Groceries,92,555,81.05,81.95,117.87586
2023-11-28,S001-P0012,Groceries,117,483,92.52,81.95,118.65741
2023-11-29,S001-P0012,Groceries,137,379,93.47,81.95,119.70286
2023-11-30,S001-P0012,Groceries,117,250,88.05,81.95,114.9847
2023-12-01,S001-P0012,Groceries,67,140,70.7,81.95,116.49253
2023-12-02,S001-P0012,Groceries,137,334,84.12,81.95,142.58153
2023-12-03,S001-P0012,Groceries,162,212,85.21,81.95,144.12929
2023-12-04,S001-P0012,Groceries,146,396,101.07,81.95,114.72763
2023-12-05,S001-P0012,Groceries,34,225,61.93,81.95,115.18398
