data,sku,categoria,demanda,estoque,preco,preco_ref,pred
2024-01-08,S002-P0003,Groceries,66,451,64.92,79.725,110.852806
2024-01-09,S002-P0003,Groceries,50,403,71.81,79.725,109.70347
2024-01-10,S002-P0003,Groceries,148,358,84.34,79.725,132.89925
2024-01-11,S002-P0003,Groceries,193,236,79.87,79.725,129.92361
2024-01-12,S002-P0003,Groceries,47,68,63.89,79.725,109.56922
2024-01-13,S002-P0003,Groceries,72,402,73.95,79.725,110.07408
2024-01-14,S002-P0003,Groceries,76,904,79.11,79.725,110.60844
2024-01-15,S002-P0003,Groceries,62,838,71.34,79.725,109.88395
2024-01-16,S002-P0003,Groceries,95,786,71.71,79.725,132.28981
2024-01-17,S002-P0003,Groceries,77,716,71.66,79.725,109.795135
2024-01-18,S002-P0003,Groceries,101,641,81.94,79.725,119.395584
2024-01-19,S002-P0003,Groceries,100,524,68.68,79.725,130.96027
2024-01-20,S002-P0003,Groceries,38,442,58.51,79.725,121.33491
2024-01-21,S002-P0003,Groceries,82,407,80.9,79.725,97.9321
2024-01-22,S002-P0003,Groceries,168,328,79.69,79.725,130.02501
2024-01-23,S002-P0003,Groceries,110,212,88.72,79.725,97.49305
2024-01-24,S002-P0003,Groceries,60,144,56.59,79.725,160.2488
2024-01-25,S002-P0003,Groceries,78,523,71.68,79.725,118.37379
2024-01-26,S002-P0003,Groceries,159,431,87.6,79.725,121.54437
2024-01-27,S002-P0003,Groceries,143,322,88.5,79.725,122.12513
2024-01-28,S002-P0003,Groceries,170,168,79.16,79.725,145.76674
2024-01-29,S002-P0003,Groceries,102,481,82.18,79.725,97.14718
2024-01-30,S002-P0003,Groceries,79,388,72.2,79.725,96.94961
2023-10-03,S002-P0004,Groceries,88,280,40.74,41.235,98.29951
2023-10-04,S002-P0004,Groceries,216,189,46.91,41.235,129.59944
2023-10-05,S002-P0004,Groceries,138,366,47.82,41.235,124.51035
2023-10-06,S002-P0004,Groceries,44,223,31.19,41.235,99.70977
2023-10-07,S002-P0004,Groceries,54,705,32.31,41.235,84.02294
2023-10-08,S002-P0004,Groceries,103,657,42.96,41.235,81.84174
2023-10-09,S002-P0004,Groceries,87,575,36.59,41.235,72.76329
2023-10-10,S002-P0004,Groceries,62,514,35.34,41.235,72.78375
2023-10-11,S002-P0004,Groceries,35,459,28.12,41.235,84.985985
2023-10-12,S002-P0004,Groceries,80,436,35.77,41.235,81.07953
2023-10-13,S002-P0004,Groceries,82,380,37.82,41.235,85.722206
2023-10-14,S002-P0004,Groceries,54,324,34.17,41.235,65.278175
2023-10-15,S002-P0004,Groceries,63,282,35.45,41.235,75.25969
2023-10-16,S002-P0004,Groceries,78,218,39.38,41.235,72.47127
2023-10-17,S002-P0004,Groceries,59,153,27.61,41.235,84.25526
2023-10-18,S002-P0004,Groceries,13,88,24.32,41.235,93.96435
2023-10-19,S002-P0004,Groceries,121,269,40.66,41.235,84.49822
2023-10-20,S002-P0004,Groceries,93,142,37.29,41.235,84.66508
2023-10-21,S002-P0004,Groceries,76,72,35.27,41.235,72.82696
2023-10-22,S002-P0004,Groceries,127,319,43.98,41.235,81.84174
2023-10-23,S002-P0004,Groceries,58,222,38.57,41.235,79.6497
2023-10-24,S002-P0004,Groceries,114,186,46.76,41.235,80.354294
2023-10-25,S002-P0004,Groceries,44,429,32.88,41.235,96.790276
2023-10-26,S002-P0004,Groceries,123,381,43.25,41.235,111.67096
2023-10-27,S002-P0004,Groceries,139,238,47.96,41.235,112.08999
2023-10-28,S002-P0004,Groceries,174,133,44.42,41.235,159.2866
2023-10-29,S002-P0004,Groceries,124,357,45.85,41.235,112.79688
2023-10-30,S002-P0004,Groceries,123,229,45.65,41.235,112.37251
2023-10-31,S002-P0004,Groceries,26,599,32.16,41.235,98.29348
2023-11-01,S002-P0004,Groceries,149,571,39.41,41.235,152.28423
2023-11-02,S002-P0004,Groceries,147,453,46.4,41.235,124.861855
2023-11-03,S002-P0004,Groceries,73,357,38.65,41.235,114.48339
2023-11-04,S002-P0004,Groceries,179,279,47.9,41.235,130.84863
2023-11-05,S002-P0004,Groceries,87,560,34.25,41.235,130.73587
2023-11-06,S002-P0004,Groceries,118,464,47.33,41.235,95.836235
2023-11-07,S002-P0004,Groceries,102,362,40.65,41.235,124.39199
2023-11-08,S002-P0004,Groceries,136,280,37.5,41.235,132.33545
2023-11-09,S002-P0004,Groceries,59,171,36.74,41.235,97.00417
2023-11-10,S002-P0004,Groceries,117,492,47.19,41.235,114.48339
2023-11-11,S002-P0004,Groceries,165,360,41.2,41.235,130.57991
2023-11-12,S002-P0004,Groceries,98,194,42.15,41.235,128.43907
2023-11-13,S002-P0004,Groceries,106,95,45.65,41.235,123.04159
2023-11-14,S002-P0004,Groceries,166,515,51.73,41.235,110.41955
2023-11-15,S002-P0004,Groceries,110,375,46.22,41.235,98.05732
2023-11-16,S002-P0004,Groceries,129,300,44.17,41.235,97.00417
2023-11-17,S002-P0004,Groceries,149,654,46.8,41.235,96.478355
2023-11-18,S002-P0004,Groceries,123,516,34.28,41.235,168.32193
2023-11-19,S002-P0004,Groceries,87,387,32.16,41.235,148.58128
2023-11-20,S002-P0004,Groceries,97,314,44.2,41.235,108.1401
2023-11-21,S002-P0004,Groceries,126,205,41.53,41.235,95.79191
2023-11-22,S002-P0004,Groceries,133,105,47.13,41.235,96.46242
2023-11-23,S002-P0004,Groceries,139,233,42.82,41.235,153.27141
2023-11-24,S002-P0004,Groceries,164,478,48.75,41.235,132.253
2023-11-25,S002-P0004,Groceries,114,359,44.38,41.235,95.59586
2023-11-26,S002-P0004,Groceries,73,256,36.8,41.235,97.93455
2023-11-27,S002-P0004,Groceries,112,660,39.69,41.235,122.31095
2023-11-28,S002-P0004,Groceries,134,571,35.41,41.235,135.3679
2023-11-29,S002-P0004,Groceries,74,439,34.92,41.235,97.538605
2023-11-30,S002-P0004,Groceries,39,374,33.93,41.235,96.79189
2023-12-01,S002-P0004,Groceries,168,345,41.54,41.235,145.70264
2023-12-02,S002-P0004,Groceries,54,212,34.18,41.235,112.29568
2023-12-03,S002-P0004,Groceries,114,155,42.2,41.235,95.14565
2023-12-04,S002-P0004,Groceries,102,622,38.49,41.235,120.47927
2023-12-05,S002-P0004,Groceries,208,504,54.47,41.235,161.22023
2023-12-06,S002-P0004,Groceries,125,320,34.5,41.235,158.84862
2023-12-07,S002-P0004,Groceries,137,201,45.29,41.235,119.7359
2023-12-08,S002-P0004,Groceries,74,754,36.79,41.235,95.09001
2023-12-09,S002-P0004,Groceries,168,704,49.4,41.235,123.44962
2023-12-10,S002-P0004,Groceries,154,505,52.61,41.235,111.21606
2023-12-11,S002-P0004,Groceries,136,400,35.65,41.235,127.83935
2023-12-12,S002-P0004,Groceries,131,265,36.92,41.235,129.1306
2023-12-13,S002-P0004,Groceries,114,613,42.25,41.235,123.91587
2023-12-14,S002-P0004,Groceries,110,492,43.88,41.235,120.400604
2023-12-15,S002-P0004,Groceries,116,423,42.32,41.235,120.75465
2023-12-16,S002-P0004,Groceries,141,302,40.63,41.235,129.96622
2023-12-17,S002-P0004,Groceries,146,145,48.91,41.235,95.14565
2023-12-18,S002-P0004,Groceries,92,400,39.18,41.235,120.47927
2023-12-19,S002-P0004,Groceries,54,307,37.97,41.235,112.02128
2023-12-20,S002-P0004,Groceries,93,612,43.7,41.235,98.400185
2023-12-21,S002-P0004,Groceries,150,539,44.55,41.235,109.23435
2023-12-22,S002-P0004,Groceries,178,422,42.08,41.235,144.56068
2023-12-23,S002-P0004,Groceries,135,209,47.37,41.235,112.867226
2023-12-24,S002-P0004,Groceries,205,59,45.68,41.235,145.38272
2023-12-25,S002-P0004,Groceries,112,555,39.52,41.235,128.75851
2023-12-26,S002-P0004,Groceries,99,474,38.12,41.235,122.59497
2023-12-27,S002-P0004,Groceries,79,1033,41.56,41.235,85.085686
2023-12-28,S002-P0004,Groceries,58,967,27.47,41.235,91.40336
2023-12-29,S002-P0004,Groceries,73,899,38.69,41.235,84.10868
2023-12-30,S002-P0004,Groceries,90,819,39.03,41.235,76.2957
2023-12-31,S002-P0004,Groceries,69,763,38.15,41.235,86.10717
2024-01-01,S002-P0004,Groceries,75,708,38.93,41.235,77.367096
2024-01-02,S002-P0004,Groceries,94,659,41.64,41.235,84.98265
2024-01-03,S002-P0004,Groceries,86,561,40.59,41.235,76.812775
2024-01-04,S002-P0004,Groceries,52,507,37.6,41.235,87.19467
2024-01-05,S002-P0004,Groceries,72,464,38.52,41.235,76.80715
2024-01-06,S002-P0004,Groceries,32,382,33.01,41.235,77.141945
2024-01-07,S002-P0004,Groceries,105,350,43.14,41.235,87.1322
2024-01-08,S002-P0004,Groceries,45,254,29.37,41.235,110.431755
2024-01-09,S002-P0004,Groceries,142,216,48.39,41.235,109.70347
2024-01-10,S002-P0004,Groceries,150,424,46.84,41.235,97.65992
2024-01-11,S002-P0004,Groceries,111,298,33.04,41.235,129.92361
2024-01-12,S002-P0004,Groceries,98,227,35.51,41.235,146.9333
2024-01-13,S002-P0004,Groceries,72,659,34.67,41.235,109.72761
2024-01-14,S002-P0004,Groceries,111,597,34.72,41.235,145.76674
2024-01-15,S002-P0004,Groceries,139,466,45.42,41.235,109.03035
2024-01-16,S002-P0004,Groceries,208,367,54.52,41.235,133.35707
2024-01-17,S002-P0004,Groceries,87,230,42.76,41.235,110.271065
2024-01-18,S002-P0004,Groceries,188,618,41.02,41.235,157.78566
2024-01-19,S002-P0004,Groceries,152,458,49.75,41.235,97.50291
2024-01-20,S002-P0004,Groceries,235,291,48.36,41.235,159.62004
2024-01-21,S002-P0004,Groceries,181,760,50.88,41.235,133.13388
2024-01-22,S002-P0004,Groceries,108,556,41.27,41.235,96.85114
2024-01-23,S002-P0004,Groceries,123,427,45.63,41.235,96.94961
2024-01-24,S002-P0004,Groceries,128,332,46.31,41.235,121.635155
2024-01-25,S002-P0004,Groceries,109,236,41.51,41.235,118.7964
2024-01-26,S002-P0004,Groceries,122,531,34.13,41.235,158.84755
2024-01-27,S002-P0004,Groceries,111,454,41.75,41.235,121.33491
2024-01-28,S002-P0004,Groceries,124,328,38.55,41.235,146.72095
2024-01-29,S002-P0004,Groceries,139,250,45.5,41.235,97.14718
2024-01-30,S002-P0004,Groceries,73,129,36.61,41.235,96.95573
2023-10-03,S002-P0005,Electronics,106,227,76.81,86.265,111.053856
2023-10-04,S002-P0005,Electronics,63,110,82.61,86.265,85.72558
2023-10-05,S002-P0005,Electronics,81,376,92.82,86.265,104.28657
2023-10-06,S002-P0005,Electronics,100,284,84.76,86.265,87.574745
2023-10-07,S002-P0005,Electronics,39,217,71.5,86.265,45.75562
2023-10-08,S002-P0005,Electronics,41,172,79.98,86.265,57.70031
2023-10-09,S002-P0005,Electronics,51,519,70.59,86.265,66.927025
2023-10-10,S002-P0005,Electronics,78,468,65.58,86.265,68.82116
2023-10-11,S002-P0005,Electronics,30,388,68.77,86.265,47.10314
2023-10-12,S002-P0005,Electronics,72,354,81.03,86.265,77.56771
2023-10-13,S002-P0005,Electronics,66,283,75.23,86.265,60.029617
2023-10-14,S002-P0005,Electronics,68,205,67.32,86.265,60.39585
2023-10-15,S002-P0005,Electronics,45,132,77.26,86.265,52.549004
2023-10-16,S002-P0005,Electronics,79,364,82.9,86.265,66.43104
2023-10-17,S002-P0005,Electronics,44,278,76.67,86.265,46.135574
2023-10-18,S002-P0005,Electronics,28,226,68.2,86.265,52.63195
2023-10-19,S002-P0005,Electronics,47,201,73.66,86.265,48.91532
2023-10-20,S002-P0005,Electronics,26,522,64.1,86.265,47.111683
2023-10-21,S002-P0005,Electronics,38,497,74.84,86.265,51.734573
2023-10-22,S002-P0005,Electronics,42,459,57.12,86.265,76.78554
2023-10-23,S002-P0005,Electronics,88,428,76.72,86.265,75.04937
2023-10-24,S002-P0005,Electronics,93,358,82.35,86.265,76.29836
2023-10-25,S002-P0005,Electronics,70,299,76.47,86.265,87.19362
2023-10-26,S002-P0005,Electronics,140,225,100.97,86.265,94.65699
2023-10-27,S002-P0005,Electronics,90,385,90.99,86.265,95.335365
2023-10-28,S002-P0005,Electronics,123,318,101.06,86.265,106.12455
2023-10-29,S002-P0005,Electronics,114,176,103.49,86.265,95.755806
2023-10-30,S002-P0005,Electronics,46,713,69.72,86.265,96.15905
2023-10-31,S002-P0005,Electronics,101,668,94.4,86.265,85.26894
2023-11-01,S002-P0005,Electronics,143,598,85.84,86.265,129.01225
2023-11-02,S002-P0005,Electronics,83,427,84.34,86.265,102.78425
2023-11-03,S002-P0005,Electronics,77,360,65.25,86.265,125.15665
2023-11-04,S002-P0005,Electronics,149,287,91.91,86.265,111.58825
2023-11-05,S002-P0005,Electronics,179,860,112.3,86.265,110.12223
2023-11-06,S002-P0005,Electronics,99,668,84.32,86.265,83.84031
2023-11-07,S002-P0005,Electronics,97,593,93.26,86.265,106.00244
2023-11-08,S002-P0005,Electronics,94,505,92.28,86.265,84.40287
2023-11-09,S002-P0005,Electronics,93,419,87.21,86.265,81.06608
2023-11-10,S002-P0005,Electronics,18,341,61.94,86.265,96.97734
2023-11-11,S002-P0005,Electronics,113,327,103.35,86.265,84.41314
2023-11-12,S002-P0005,Electronics,158,249,106.51,86.265,106.21375
2023-11-13,S002-P0005,Electronics,107,552,86.04,86.265,138.09875
2023-11-14,S002-P0005,Electronics,180,477,88.99,86.265,129.0556
2023-11-15,S002-P0005,Electronics,46,303,73.64,86.265,85.51206
2023-11-16,S002-P0005,Electronics,116,852,99.14,86.265,81.48378
2023-11-17,S002-P0005,Electronics,114,768,98.34,86.265,87.13104
2023-11-18,S002-P0005,Electronics,83,646,80.08,86.265,105.56727
2023-11-19,S002-P0005,Electronics,143,594,101.57,86.265,124.44465
2023-11-20,S002-P0005,Electronics,124,457,81.17,86.265,125.43497
2023-11-21,S002-P0005,Electronics,66,368,83.59,86.265,83.77389
2023-11-22,S002-P0005,Electronics,112,314,88.04,86.265,84.17204
2023-11-23,S002-P0005,Electronics,138,835,94.57,86.265,126.23915
2023-11-24,S002-P0005,Electronics,85,735,80.49,86.265,86.41355
2023-11-25,S002-P0005,Electronics,54,653,63.87,86.265,111.58825
2023-11-26,S002-P0005,Electronics,85,616,94.09,86.265,88.21213
2023-11-27,S002-P0005,Electronics,142,526,112.69,86.265,103.50992
2023-11-28,S002-P0005,Electronics,51,434,74.95,86.265,83.931435
2023-11-29,S002-P0005,Electronics,85,397,84.9,86.265,85.51206
2023-11-30,S002-P0005,Electronics,143,334,96.73,86.265,82.05424
2023-12-01,S002-P0005,Electronics,119,813,84.12,86.265,120.195915
2023-12-02,S002-P0005,Electronics,97,732,93.15,86.265,95.27853
2023-12-03,S002-P0005,Electronics,61,620,82.09,86.265,83.0693
2023-12-04,S002-P0005,Electronics,114,552,93.56,86.265,103.48844
2023-12-05,S002-P0005,Electronics,163,425,102.2,86.265,132.1247
2023-12-06,S002-P0005,Electronics,145,291,102.18,86.265,106.005974
2023-12-07,S002-P0005,Electronics,63,151,87.15,86.265,102.03623
2023-12-08,S002-P0005,Electronics,86,112,80.75,86.265,83.5436
2023-12-09,S002-P0005,Electronics,75,724,77.67,86.265,105.5752
2023-12-10,S002-P0005,Electronics,97,651,93.27,86.265,93.61358
2023-12-11,S002-P0005,Electronics,63,554,78.51,86.265,86.41082
2023-12-12,S002-P0005,Electronics,86,502,76.29,86.265,108.3799
2023-12-13,S002-P0005,Electronics,103,445,100.14,86.265,105.23334
2023-12-14,S002-P0005,Electronics,184,342,102.15,86.265,130.12997
2023-12-15,S002-P0005,Electronics,147,192,91.55,86.265,131.95448
2023-12-16,S002-P0005,Electronics,82,85,79.68,86.265,108.843925
2023-12-17,S002-P0005,Electronics,84,381,66.75,86.265,107.40136
2023-12-18,S002-P0005,Electronics,137,1075,100.23,86.265,103.48844
2023-12-19,S002-P0005,Electronics,101,939,79.44,86.265,120.96463
2023-12-20,S002-P0005,Electronics,122,859,95.86,86.265,85.85691
2023-12-21,S002-P0005,Electronics,110,745,102.17,86.265,93.63175
2023-12-22,S002-P0005,Electronics,157,675,94.87,86.265,120.16372
2023-12-23,S002-P0005,Electronics,99,496,89.15,86.265,95.73471
2023-12-24,S002-P0005,Electronics,139,400,111.77,86.265,92.97151
2023-12-25,S002-P0005,Electronics,91,289,86.63,86.265,87.22978
2023-12-26,S002-P0005,Electronics,63,773,82.68,86.265,104.50919
2023-12-27,S002-P0005,Electronics,54,725,71.78,86.265,57.80781
2023-12-28,S002-P0005,Electronics,72,683,72.68,86.265,62.56835
2023-12-29,S002-P0005,Electronics,71,604,85.19,86.265,56.188057
2023-12-30,S002-P0005,Electronics,47,546,69.87,86.265,52.14321
2023-12-31,S002-P0005,Electronics,44,516,69.12,86.265,55.627285
2024-01-01,S002-P0005,Electronics,55,472,84.38,86.265,48.943584
2024-01-02,S002-P0005,Electronics,54,437,72.03,86.265,77.21062
2024-01-03,S002-P0005,Electronics,97,393,73.59,86.265,68.23786
2024-01-04,S002-P0005,Electronics,39,284,71.36,86.265,55.5542
2024-01-05,S002-P0005,Electronics,75,258,73.44,86.265,66.44706
2024-01-06,S002-P0005,Electronics,42,191,72.45,86.265,50.010914
2024-01-07,S002-P0005,Electronics,57,497,76.83,86.265,54.51654
2024-01-08,S002-P0005,Electronics,93,442,91.85,86.265,53.760323
2024-01-09,S002-P0005,Electronics,115,373,98.71,86.265,93.90601
2024-01-10,S002-P0005,Electronics,74,271,81.41,86.265,84.51868
2024-01-11,S002-P0005,Electronics,81,213,83.71,86.265,83.34614
2024-01-12,S002-P0005,Electronics,103,586,85.54,86.265,93.26162
2024-01-13,S002-P0005,Electronics,30,487,65.17,86.265,94.633644
2024-01-14,S002-P0005,Electronics,99,462,88.91,86.265,92.47386
2024-01-15,S002-P0005,Electronics,63,346,82.57,86.265,92.85236
2024-01-16,S002-P0005,Electronics,115,286,77.99,86.265,110.39103
2024-01-17,S002-P0005,Electronics,113,167,98.17,86.265,94.824394
2024-01-18,S002-P0005,Electronics,37,374,70.61,86.265,100.95834
2024-01-19,S002-P0005,Electronics,115,348,88.89,86.265,109.15711
2024-01-20,S002-P0005,Electronics,199,224,98.39,86.265,134.12071
2024-01-21,S002-P0005,Electronics,88,601,85.69,86.265,108.76353
2024-01-22,S002-P0005,Electronics,79,517,87.7,86.265,84.130585
2024-01-23,S002-P0005,Electronics,95,460,87.64,86.265,83.73839
2024-01-24,S002-P0005,Electronics,77,1218,77.82,86.265,134.53708
2024-01-25,S002-P0005,Electronics,133,1130,104.22,86.265,100.69094
2024-01-26,S002-P0005,Electronics,175,992,98.74,86.265,132.57161
2024-01-27,S002-P0005,Electronics,132,862,83.2,86.265,134.13145
2024-01-28,S002-P0005,Electronics,101,728,94.35,86.265,92.1422
2024-01-29,S002-P0005,Electronics,68,625,88.55,86.265,83.9975
2024-01-30,S002-P0005,Electronics,138,552,105.91,86.265,83.3854
2023-10-03,S002-P0006,Clothing,98,75,59.56,63.71,88.091415
2023-10-04,S002-P0006,Clothing,129,105,57.62,63.71,115.78327
2023-10-05,S002-P0006,Clothing,15,138,45.64,63.71,107.852104
2023-10-06,S002-P0006,Clothing,58,127,57.54,63.71,88.72931
2023-10-07,S002-P0006,Clothing,70,64,60.08,63.71,86.94869
2023-10-08,S002-P0006,Clothing,84,70,66.57,63.71,104.29052
2023-10-09,S002-P0006,Clothing,125,72,68.29,63.71,93.12794
2023-10-10,S002-P0006,Clothing,114,146,58.73,63.71,117.92576
2023-10-11,S002-P0006,Clothing,119,113,56.72,63.71,107.94779
2023-10-12,S002-P0006,Clothing,152,146,70.31,63.71,102.67009
2023-10-13,S002-P0006,Clothing,63,166,58.67,63.71,86.804665
2023-10-14,S002-P0006,Clothing,118,115,52.89,63.71,108.144325
2023-10-15,S002-P0006,Clothing,117,137,70.33,63.71,95.68351
2023-10-16,S002-P0006,Clothing,147,174,64.83,63.71,116.69437
2023-10-17,S002-P0006,Clothing,114,177,69.62,63.71,87.08305
2023-10-18,S002-P0006,Clothing,96,98,56.0,63.71,118.13389
2023-10-19,S002-P0006,Clothing,70,101,50.68,63.71,108.70244
2023-10-20,S002-P0006,Clothing,62,111,55.37,63.71,88.05123
2023-10-21,S002-P0006,Clothing,111,44,69.11,63.71,93.67112
2023-10-22,S002-P0006,Clothing,77,104,58.43,63.71,130.32018
2023-10-23,S002-P0006,Clothing,72,82,57.33,63.71,127.5158
2023-10-24,S002-P0006,Clothing,114,97,69.83,63.71,102.23706
2023-10-25,S002-P0006,Clothing,142,147,63.8,63.71,118.28415
2023-10-26,S002-P0006,Clothing,93,134,65.13,63.71,98.42836
2023-10-27,S002-P0006,Clothing,127,133,76.43,63.71,97.42606
2023-10-28,S002-P0006,Clothing,142,153,72.1,63.71,107.92329
2023-10-29,S002-P0006,Clothing,45,133,51.93,63.71,97.7213
2023-10-30,S002-P0006,Clothing,78,86,61.76,63.71,97.586296
2023-10-31,S002-P0006,Clothing,108,126,65.0,63.71,88.23533
2023-11-01,S002-P0006,Clothing,145,116,76.43,63.71,98.02802
2023-11-02,S002-P0006,Clothing,163,131,80.41,63.71,109.37458
2023-11-03,S002-P0006,Clothing,99,200,66.44,63.71,98.29189
2023-11-04,S002-P0006,Clothing,60,131,57.94,63.71,87.839455
2023-11-05,S002-P0006,Clothing,141,93,71.78,63.71,91.26138
2023-11-06,S002-P0006,Clothing,87,116,60.55,63.71,89.019905
2023-11-07,S002-P0006,Clothing,137,132,67.23,63.71,108.62586
2023-11-08,S002-P0006,Clothing,80,170,62.28,63.71,88.10995
2023-11-09,S002-P0006,Clothing,98,114,56.3,63.71,118.4827
2023-11-10,S002-P0006,Clothing,105,134,53.42,63.71,126.40986
2023-11-11,S002-P0006,Clothing,127,134,65.27,63.71,87.86211
2023-11-12,S002-P0006,Clothing,194,173,82.53,63.71,140.8459
2023-11-13,S002-P0006,Clothing,176,223,62.51,63.71,139.61128
2023-11-14,S002-P0006,Clothing,56,228,57.05,63.71,98.55558
2023-11-15,S002-P0006,Clothing,70,167,47.42,63.71,115.96081
2023-11-16,S002-P0006,Clothing,91,88,64.77,63.71,90.57023
2023-11-17,S002-P0006,Clothing,85,107,57.02,63.71,115.99612
2023-11-18,S002-P0006,Clothing,88,80,51.31,63.71,142.09348
2023-11-19,S002-P0006,Clothing,100,82,63.22,63.71,98.411575
2023-11-20,S002-P0006,Clothing,164,120,72.55,63.71,98.06367
2023-11-21,S002-P0006,Clothing,84,171,63.21,63.71,88.40136
2023-11-22,S002-P0006,Clothing,143,76,72.12,63.71,116.93852
2023-11-23,S002-P0006,Clothing,65,119,55.95,63.71,98.58924
2023-11-24,S002-P0006,Clothing,74,46,54.89,63.71,89.57157
2023-11-25,S002-P0006,Clothing,133,81,77.68,63.71,88.06627
2023-11-26,S002-P0006,Clothing,42,134,56.7,63.71,91.82447
2023-11-27,S002-P0006,Clothing,140,84,59.62,63.71,139.61128
2023-11-28,S002-P0006,Clothing,77,161,49.36,63.71,115.8295
2023-11-29,S002-P0006,Clothing,69,79,53.89,63.71,86.90827
2023-11-30,S002-P0006,Clothing,73,73,60.82,63.71,88.589
2023-12-01,S002-P0006,Clothing,124,96,71.9,63.71,116.446846
2023-12-02,S002-P0006,Clothing,161,133,80.1,63.71,116.62087
2023-12-03,S002-P0006,Clothing,137,187,67.19,63.71,133.66136
2023-12-04,S002-P0006,Clothing,80,25,62.19,63.71,127.87088
2023-12-05,S002-P0006,Clothing,158,85,71.34,63.71,127.992645
2023-12-06,S002-P0006,Clothing,86,157,50.24,63.71,160.84775
2023-12-07,S002-P0006,Clothing,161,65,71.66,63.71,160.38957
2023-12-08,S002-P0006,Clothing,176,129,66.64,63.71,132.50867
2023-12-09,S002-P0006,Clothing,146,221,60.53,63.71,161.32213
2023-12-10,S002-P0006,Clothing,115,55,69.96,63.71,116.05706
2023-12-11,S002-P0006,Clothing,125,100,65.0,63.71,106.859116
2023-12-12,S002-P0006,Clothing,100,146,53.34,63.71,134.6089
2023-12-13,S002-P0006,Clothing,140,128,75.41,63.71,128.30147
2023-12-14,S002-P0006,Clothing,203,138,80.21,63.71,129.21556
2023-12-15,S002-P0006,Clothing,255,199,95.18,63.71,159.97316
2023-12-16,S002-P0006,Clothing,36,280,52.72,63.71,105.46636
2023-12-17,S002-P0006,Clothing,148,250,61.67,63.71,133.07869
2023-12-18,S002-P0006,Clothing,214,144,77.13,63.71,158.76985
2023-12-19,S002-P0006,Clothing,121,232,75.1,63.71,117.1452
2023-12-20,S002-P0006,Clothing,107,139,68.18,63.71,106.224625
2023-12-21,S002-P0006,Clothing,106,176,54.39,63.71,148.15196
2023-12-22,S002-P0006,Clothing,40,58,50.67,63.71,115.18998
2023-12-23,S002-P0006,Clothing,94,69,65.38,63.71,117.32229
2023-12-24,S002-P0006,Clothing,90,97,64.42,63.71,116.05706
2023-12-25,S002-P0006,Clothing,142,143,75.94,63.71,106.56382
2023-12-26,S002-P0006,Clothing,97,156,66.02,63.71,128.6691
2023-12-27,S002-P0006,Clothing,139,65,71.23,63.71,117.04934
2023-12-28,S002-P0006,Clothing,81,126,59.43,63.71,102.59598
2023-12-29,S002-P0006,Clothing,76,150,58.2,63.71,117.10382
2023-12-30,S002-P0006,Clothing,157,88,75.24,63.71,107.17691
2023-12-31,S002-P0006,Clothing,121,172,75.0,63.71,118.46222
2024-01-01,S002-P0006,Clothing,83,73,59.7,63.71,109.25954
2024-01-02,S002-P0006,Clothing,201,80,84.08,63.71,145.81137
2024-01-03,S002-P0006,Clothing,128,198,57.46,63.71,133.5077
2024-01-04,S002-P0006,Clothing,205,100,80.26,63.71,146.19023
2024-01-05,S002-P0006,Clothing,136,173,78.52,63.71,110.28461
2024-01-06,S002-P0006,Clothing,102,160,60.32,63.71,108.36322
2024-01-07,S002-P0006,Clothing,103,68,67.4,63.71,121.11344
2024-01-08,S002-P0006,Clothing,195,116,82.8,63.71,145.48083
2024-01-09,S002-P0006,Clothing,138,201,67.44,63.71,118.898476
2024-01-10,S002-P0006,Clothing,113,52,65.99,63.71,106.67599
2024-01-11,S002-P0006,Clothing,90,99,64.49,63.71,108.913895
2024-01-12,S002-P0006,Clothing,117,90,52.81,63.71,148.99898
2024-01-13,S002-P0006,Clothing,85,117,60.03,63.71,119.21312
2024-01-14,S002-P0006,Clothing,113,123,69.41,63.71,118.892975
2024-01-15,S002-P0006,Clothing,103,181,70.86,63.71,119.486786
2024-01-16,S002-P0006,Clothing,91,75,68.14,63.71,107.03657
2024-01-17,S002-P0006,Clothing,21,108,49.39,63.71,119.66775
2024-01-18,S002-P0006,Clothing,72,95,54.45,63.71,131.28218
2024-01-19,S002-P0006,Clothing,87,100,57.48,63.71,105.52828
2024-01-20,S002-P0006,Clothing,96,96,62.42,63.71,131.14111
2024-01-21,S002-P0006,Clothing,84,140,50.49,63.71,135.36726
2024-01-22,S002-P0006,Clothing,88,61,64.09,63.71,107.975945
2024-01-23,S002-P0006,Clothing,80,102,52.88,63.71,136.03596
2024-01-24,S002-P0006,Clothing,165,91,60.63,63.71,163.47234
2024-01-25,S002-P0006,Clothing,226,134,79.33,63.71,162.75969
2024-01-26,S002-P0006,Clothing,121,252,64.21,63.71,130.11868
2024-01-27,S002-P0006,Clothing,167,112,81.28,63.71,132.2422
2024-01-28,S002-P0006,Clothing,167,181,72.83,63.71,148.97733
2024-01-29,S002-P0006,Clothing,100,167,63.2,63.71,108.15239
2024-01-30,S002-P0006,Clothing,118,98,63.58,63.71,106.341835
2023-10-03,S002-P0007,Toys,86,244,26.23,26.064999999999998,83.728516
2023-10-04,S002-P0007,Toys,79,168,28.45,26.064999999999998,85.36216
2023-10-05,S002-P0007,Toys,138,436,29.31,26.064999999999998,99.20856
2023-10-06,S002-P0007,Toys,64,349,20.16,26.064999999999998,116.199585
